Unnamed: 0,영업팀,영업그룹,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,25kg,9시리즈,,128.0,128.0,107.0,107.0,128.0
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,25kg,8시리즈,,6.0,6.0,90.0,90.0,6.0
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,24kg,,,424.0,424.0,562.0,562.0,424.0
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,24kg,8시리즈,,10.0,10.0,0.0,0.0,10.0
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,21-20kg,,,577.0,577.0,724.0,724.0,577.0
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,21-20kg,9시리즈,,86.0,86.0,53.0,53.0,86.0
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,21-20kg,8시리즈,,10.0,10.0,2.0,2.0,10.0
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,19-18kg,,,615.0,615.0,338.0,338.0,615.0
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,17-16kg,,,,,10.0,10.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,수량,15kg↓,,,90.0,90.0,167.0,167.0,90.0
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,,,,773797840.505,773797840.505,773294360.0,773294360.0,773797840.5050001
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,25kg,,,396648451.765,396648451.765,203716715.09,203716715.09,396648451.765
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,25kg,9시리즈,,344218006.966,344218006.966,339725220.0,339725220.0,344218006.966
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,25kg,8시리즈,,13477964.298,13477964.298,232475050.0,232475050.0,13477964.298
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,24kg,,,328941283.713,328941283.713,579530971.37,579530971.3699999,328941283.71300006
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,24kg,8시리즈,,10721658.492,10721658.492,0.0,0.0,10721658.492
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,21-20kg,,,386269266.421,386269266.421,618748802.5799999,618748802.5799999,386269266.421
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,21-20kg,9시리즈,,61967421.83499999,61967421.83499999,47778035.36,47778035.36,61967421.83499999
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,21-20kg,8시리즈,,8889996.371,8889996.371,2436690.1,2436690.1,8889996.371
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,19-18kg,,,378789491.609,378789491.609,238412720.0,238412720.0,378789491.6090001
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,17-16kg,,,,,10585000.0,10585000.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y10W,금액,15kg↓,,,46900197.99,46900197.99,103683620.0,103683620.0,46900197.99
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,,,,1552.0,1552.0,1634.0,1634.0,1552.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,25kg,,,263.0,263.0,475.0,475.0,263.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,25kg,9시리즈,,170.0,170.0,112.0,112.0,170.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,25kg,8시리즈,,63.0,63.0,72.0,72.0,63.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,24kg,,,411.0,411.0,280.0,280.0,411.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,24kg,8시리즈,,30.0,30.0,0.0,0.0,30.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,21-20kg,,,598.0,598.0,958.0,958.0,598.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,21-20kg,9시리즈,,77.0,77.0,55.0,55.0,77.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,21-20kg,8시리즈,,,,6.0,6.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,19-18kg,,,433.0,433.0,384.0,384.0,433.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,17-16kg,,,,,0.0,0.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,수량,15kg↓,,,134.0,134.0,175.0,175.0,134.0
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,,,,637629904.4540001,637629904.4540001,775984770.0,775984770.0,637629904.4540002
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,25kg,,,219731917.958,219731917.958,442877773.8299999,442877773.8300001,219731917.95800003
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,25kg,9시리즈,,448791190.5569999,448791190.5569999,353590900.0,353590900.0,448791190.557
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,25kg,8시리즈,,141518625.125,141518625.125,197207260.0,197207260.0,141518625.125
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,24kg,,,318809368.49799997,318809368.49799997,287574241.08000004,287574241.08000004,318809368.49799997
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,24kg,8시리즈,,29208074.412,29208074.412,0.0,0.0,29208074.412
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,21-20kg,,,393358236.168,393358236.168,786461401.6099999,786461401.61,393358236.168
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,21-20kg,9시리즈,,55482459.085,55482459.085,49367763.42,49367763.419999994,55482459.085
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,21-20kg,8시리즈,,,,6749702.27,6749702.27,
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,19-18kg,,,270984598.292,270984598.292,269784770.0,269784770.0,270984598.292
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,17-16kg,,,,,0.0,0.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y11W,금액,15kg↓,,,69829183.674,69829183.674,108650500.0,108650500.0,69829183.674
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,,,,1740.0,1740.0,2013.0,2013.0,1740.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,25kg,,,452.0,452.0,492.0,492.0,452.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,25kg,9시리즈,,136.0,136.0,114.0,114.0,136.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,25kg,8시리즈,,51.0,51.0,39.0,39.0,51.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,24kg,,,439.0,439.0,313.0,313.0,439.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,24kg,8시리즈,,30.0,30.0,0.0,0.0,30.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,21-20kg,,,1008.0,1008.0,754.0,754.0,1008.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,21-20kg,9시리즈,,91.0,91.0,46.0,46.0,91.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,21-20kg,8시리즈,,8.0,8.0,4.0,4.0,8.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,19-18kg,,,497.0,497.0,449.0,449.0,497.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,17-16kg,,,,,2.0,2.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,수량,15kg↓,,,259.0,259.0,192.0,192.0,259.0
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,,,,672845998.2199999,672845998.2199999,914104800.0,914104800.0,672845998.22
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,25kg,,,348413843.881,348413843.881,463424156.42999995,463424156.43000007,348413843.88100004
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,25kg,9시리즈,,373072227.615,373072227.615,373985462.1,373985462.1000001,373072227.615
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,25kg,8시리즈,,114562696.53,114562696.53,107657260.0,107657260.0,114562696.53
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,24kg,,,340446668.236,340446668.236,321612270.86999995,321612270.87,340446668.236
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,24kg,8시리즈,,29208074.412,29208074.412,0.0,0.0,29208074.412
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,21-20kg,,,670022724.0550001,670022724.0550001,642024828.5400001,642024828.54,670022724.0550001
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,21-20kg,9시리즈,,65570178.91699999,65570178.91699999,41255287.269999996,41255287.26999999,65570178.91699999
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,21-20kg,8시리즈,,7113647.081,7113647.081,4421454.68,4421454.68,7113647.081
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,19-18kg,,,286823124.342,286823124.342,318093720.0,318093720.0,286823124.342
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,17-16kg,,,,,2117000.0,2117000.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y12W,금액,15kg↓,,,134968347.549,134968347.549,119205120.0,119205120.0,134968347.549
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,,,,1071.0,1071.0,2194.0,2194.0,1071.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,25kg,,,341.0,341.0,458.0,458.0,341.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,25kg,9시리즈,,169.0,169.0,125.0,125.0,169.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,25kg,8시리즈,,62.0,62.0,35.0,35.0,62.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,24kg,,,207.0,207.0,270.0,270.0,207.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,24kg,8시리즈,,20.0,20.0,2.0,2.0,20.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,21-20kg,,,197.0,197.0,561.0,561.0,197.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,21-20kg,9시리즈,,32.0,32.0,82.0,82.0,32.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,21-20kg,8시리즈,,5.0,5.0,7.0,7.0,5.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,19-18kg,,,266.0,266.0,528.0,528.0,266.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,17-16kg,,,,,4.0,4.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,수량,15kg↓,,,187.0,187.0,132.0,132.0,187.0
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,,,,393358933.337,393358933.337,1018905080.0,1018905080.0,393358933.3370001
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,25kg,,,260480242.827,260480242.827,429671031.89,429671031.8900001,260480242.827
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,25kg,9시리즈,,471532474.191,471532474.191,401748495.65,401748495.65000004,471532474.19100004
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,25kg,8시리즈,,139272297.742,139272297.742,96473260.0,96473260.0,139272297.742
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,24kg,,,162855274.907,162855274.907,276545921.57,276545921.57000005,162855274.907
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,24kg,8시리즈,,19527273.742,19527273.742,2420206.36,2420206.36,19527273.742
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,21-20kg,,,126373253.99999999,126373253.99999999,489161094.47,489161094.47,126373253.99999999
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,21-20kg,9시리즈,,23057645.334,23057645.334,73542041.07,73542041.07,23057645.334
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,21-20kg,8시리즈,,4447473.163,4447473.163,7712315.7,7712315.7,4447473.163
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,19-18kg,,,127799303.261,127799303.261,381624790.0,381624790.0,127799303.26099999
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,17-16kg,,,,,4234000.0,4234000.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y13W,금액,15kg↓,,,97448189.157,97448189.157,83045920.0,83045920.0,97448189.157
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,,,,1198.0,1198.0,613.0,613.0,1198.0
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,25kg,,,321.0,321.0,161.0,161.0,321.0
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,25kg,9시리즈,,34.0,34.0,18.0,18.0,34.0
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,25kg,8시리즈,,10.0,10.0,14.0,14.0,10.0
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,24kg,,,290.0,290.0,101.0,101.0,290.0
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,24kg,8시리즈,,,,0.0,0.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,21-20kg,,,466.0,466.0,161.0,161.0,466.0
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,21-20kg,9시리즈,,,,21.0,21.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,21-20kg,8시리즈,,,,0.0,0.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,19-18kg,,,35.0,35.0,150.0,150.0,35.0
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,17-16kg,,,,,1.0,1.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,수량,15kg↓,,,-1.0,-1.0,31.0,31.0,-1.0
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,,,,478171827.24799997,478171827.24799997,280472200.0,280472200.0,478171827.24799997
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,25kg,,,248478085.20499998,248478085.20499998,151400625.12,151400625.12,248478085.20499998
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,25kg,9시리즈,,98914770.77900001,98914770.77900001,57483450.58,57483450.580000006,98914770.77900001
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,25kg,8시리즈,,24416362.785,24416362.785,39646040.0,39646040.0,24416362.785
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,24kg,,,222169530.76999998,222169530.76999998,103048637.45,103048637.45,222169530.76999998
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,24kg,8시리즈,,,,0.0,0.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,21-20kg,,,314675385.926,314675385.926,141979056.7,141979056.70000002,314675385.926
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,21-20kg,9시리즈,,,,18833937.35,18833937.35,
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,21-20kg,8시리즈,,,,0.0,0.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,19-18kg,,,16836847.844,16836847.844,110396330.0,110396330.0,16836847.844
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,17-16kg,,,,,1058500.0,1058500.0,
,이커머스,쿠팡,세탁기,26Y03M,26Y14WA,금액,15kg↓,,,-521113.311,-521113.311,19863420.0,19863420.0,-521113.311
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,,,,1194.0,1194.0,2088.0,2088.0,1194.0
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,25kg,,,252.0,252.0,284.0,284.0,252.0
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,25kg,9시리즈,,83.0,83.0,65.0,65.0,83.0
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,25kg,8시리즈,,,,82.0,82.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,24kg,,,200.0,200.0,209.0,209.0,200.0
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,24kg,8시리즈,,,,4.0,4.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,21-20kg,,,355.0,355.0,468.0,468.0,355.0
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,21-20kg,9시리즈,,30.0,30.0,54.0,54.0,30.0
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,21-20kg,8시리즈,,,,3.0,3.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,19-18kg,,,158.0,158.0,515.0,515.0,158.0
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,17-16kg,,,,,2.0,2.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,수량,15kg↓,,,170.0,170.0,115.0,115.0,170.0
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,,,,429773897.975,429773897.975,894583390.0,894583390.0,429773897.975
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,25kg,,,177123632.62199998,177123632.62199998,266060843.34999996,266060843.35000002,177123632.62199998
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,25kg,9시리즈,,216348789.603,216348789.603,221831963.92000002,221831963.92000002,216348789.603
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,25kg,8시리즈,,,,230619020.0,230619020.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,24kg,,,143596472.806,143596472.806,212648921.41999996,212648921.41999996,143596472.806
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,24kg,8시리즈,,,,5089627.3,5089627.3,
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,21-20kg,,,220947382.685,220947382.685,402155331.77000004,402155331.77000004,220947382.685
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,21-20kg,9시리즈,,20271491.121,20271491.121,48430136.84,48430136.839999996,20271491.121
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,21-20kg,8시리즈,,,,3308783.25,3308783.25,
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,19-18kg,,,78751205.896,78751205.896,358845550.0,358845550.0,78751205.896
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,17-16kg,,,,,1566140.0,1566140.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y14WB,금액,15kg↓,,,82957127.0,82957127.0,73521280.0,73521280.0,82957127.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,,,,1703.0,1703.0,2439.0,2439.0,1703.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,25kg,,,326.0,326.0,400.0,400.0,326.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,25kg,9시리즈,,63.0,63.0,64.0,64.0,63.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,25kg,8시리즈,,50.0,50.0,60.0,60.0,50.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,24kg,,,196.0,196.0,204.0,204.0,196.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,24kg,8시리즈,,,,2.0,2.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,21-20kg,,,554.0,554.0,656.0,656.0,554.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,21-20kg,9시리즈,,87.0,87.0,66.0,66.0,87.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,21-20kg,8시리즈,,17.0,17.0,4.0,4.0,17.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,19-18kg,,,312.0,312.0,440.0,440.0,312.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,17-16kg,,,,,5.0,5.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,수량,15kg↓,,,155.0,155.0,99.0,99.0,155.0
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,,,,612522805.551,612522805.551,1083860290.0,1083860290.0,612522805.5509999
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,25kg,,,225095546.514,225095546.514,373084422.18000007,373084422.18,225095546.514
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,25kg,9시리즈,,163740808.608,163740808.608,212187493.62,212187493.62,163740808.608
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,25kg,8시리즈,,105480142.472,105480142.472,166468660.0,166468660.0,105480142.472
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,24kg,,,140724543.349,140724543.349,206635572.56,206635572.56,140724543.349
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,24kg,8시리즈,,,,2544813.65,2544813.65,
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,21-20kg,,,345632870.479,345632870.479,535826376.13,535826376.13,345632870.479
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,21-20kg,9시리즈,,58787324.251,58787324.251,60690899.92999999,60690899.92999999,58787324.251
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,21-20kg,8시리즈,,14170296.677000001,14170296.677000001,4403532.46,4403532.46,14170296.677000001
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,19-18kg,,,170798590.93699998,170798590.93699998,316551310.0,316551310.0,170798590.937
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,17-16kg,,,,,4377800.0,4377800.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y15W,금액,15kg↓,,,75637380.5,75637380.5,60627140.0,60627140.0,75637380.5
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,,,,1701.0,1701.0,2108.0,2108.0,1701.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,25kg,,,468.0,468.0,310.0,310.0,468.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,25kg,9시리즈,,71.0,71.0,142.0,142.0,71.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,25kg,8시리즈,,46.0,46.0,71.0,71.0,46.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,24kg,,,330.0,330.0,230.0,230.0,330.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,24kg,8시리즈,,,,7.0,7.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,21-20kg,,,869.0,869.0,610.0,610.0,869.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,21-20kg,9시리즈,,52.0,52.0,54.0,54.0,52.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,21-20kg,8시리즈,,10.0,10.0,5.0,5.0,10.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,19-18kg,,,533.0,533.0,470.0,470.0,533.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,17-16kg,,,,,14.0,14.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,수량,15kg↓,,,-1.0,-1.0,140.0,140.0,-1.0
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,,,,614204374.36,614204374.36,944181640.0,944181640.0,614204374.36
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,25kg,,,329233356.455,329233356.455,293874965.2,293874965.2,329233356.455
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,25kg,9시리즈,,173115888.866,173115888.866,458700906.92,458700906.9200001,173115888.866
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,25kg,8시리즈,,98662698.005,98662698.005,193660530.0,193660530.0,98662698.005
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,24kg,,,236905840.631,236905840.631,233193059.28000003,233193059.28,236905840.631
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,24kg,8시리즈,,,,8610794.66,8610794.66,
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,21-20kg,,,528219729.73999995,528219729.73999995,519457125.15,519457125.15000004,528219729.74000007
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,21-20kg,9시리즈,,35137251.278000005,35137251.278000005,49590957.31,49590957.309999995,35137251.278000005
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,21-20kg,8시리즈,,8329097.323,8329097.323,5508504.83,5508504.83,8329097.323
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,19-18kg,,,315385316.378,315385316.378,339784650.0,339784650.0,315385316.378
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,17-16kg,,,,,12275690.0,12275690.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y16W,금액,15kg↓,,,-487983.1,-487983.1,85812140.0,85812140.0,-487983.1
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,,,,1810.0,1810.0,1806.0,1806.0,1810.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,25kg,,,469.0,469.0,320.0,320.0,469.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,25kg,9시리즈,,47.0,47.0,67.0,67.0,47.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,25kg,8시리즈,,69.0,69.0,79.0,79.0,69.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,24kg,,,182.0,182.0,535.0,535.0,182.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,24kg,8시리즈,,,,3.0,3.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,21-20kg,,,602.0,602.0,469.0,469.0,602.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,21-20kg,9시리즈,,93.0,93.0,72.0,72.0,93.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,21-20kg,8시리즈,,4.0,4.0,8.0,8.0,4.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,19-18kg,,,486.0,486.0,474.0,474.0,486.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,17-16kg,,,,,12.0,12.0,
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,수량,15kg↓,,,100.0,100.0,93.0,93.0,100.0
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,,,,652914248.554,652914248.554,838290110.0,838290110.0,652914248.5539999
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,25kg,,,329131458.76,329131458.76,305388492.84000003,305388492.84,329131458.76
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,25kg,9시리즈,,119553388.316,119553388.316,217748260.62,217748260.62,119553388.31599998
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,25kg,8시리즈,,137239460.595,137239460.595,209223840.0,209223840.0,137239460.595
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,24kg,,,130616111.25699998,130616111.25699998,507178056.98,507178056.98,130616111.257
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,24kg,8시리즈,,,,3749761.79,3749761.79,
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,21-20kg,,,364360015.29200006,364360015.29200006,401690191.59,401690191.59,364360015.29200006
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,21-20kg,9시리즈,,62841622.475999996,62841622.475999996,65557310.54000001,65557310.54,62841622.475999996
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,21-20kg,8시리즈,,3337828.202,3337828.202,8815243.440000001,8815243.440000001,3337828.202
,이커머스,쿠팡,세탁기,26Y04M,26Y17W,금액,19-18kg,,,263252573.998,263252573.998,329380710.0,329380710.0,263252573.998
