Unnamed: 0,영업팀,영업그룹,파트,대표거래선,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y24W,금액,뚜껑식,,100L↑,4563131.871,4563131.871,96664822.1,96664822.1,4563131.871
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y25W,수량,키친핏 4Door,7시리즈,400L↑,3.0,3.0,22.0,22.0,3.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y25W,수량,3Door,,300L↑,63.0,63.0,237.0,237.0,63.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y25W,수량,뚜껑식,,200L↑,6.0,6.0,203.0,203.0,6.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y25W,수량,뚜껑식,,100L↑,173.0,173.0,249.0,249.0,173.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y25W,금액,키친핏 4Door,7시리즈,400L↑,4328004.853,4328004.853,50083696.3,50083696.3,4328004.853
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y25W,금액,3Door,,300L↑,59165113.027,59165113.027,336516703.6,336516703.6,59165113.027
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y25W,금액,뚜껑식,,200L↑,3490007.705,3490007.705,190537625.29999998,190537625.29999998,3490007.705
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y25W,금액,뚜껑식,,100L↑,66777648.014,66777648.014,146332643.6,146332643.6,66777648.014
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y26W,수량,키친핏 4Door,7시리즈,400L↑,3.0,3.0,14.0,14.0,3.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y26W,수량,3Door,,300L↑,81.0,81.0,453.0,453.0,81.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y26W,수량,뚜껑식,,200L↑,155.0,155.0,256.0,256.0,155.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y26W,수량,뚜껑식,,100L↑,122.0,122.0,212.0,212.0,122.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y26W,금액,키친핏 4Door,7시리즈,400L↑,4328005.048,4328005.048,31756187.099999998,31756187.099999998,4328005.048
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y26W,금액,3Door,,300L↑,76069439.04199998,76069439.04199998,642922822.3,642922822.3,76069439.04199998
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y26W,금액,뚜껑식,,200L↑,90158552.017,90158552.017,228594492.5,228594492.5,90158552.017
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y26W,금액,뚜껑식,,100L↑,46858311.096999995,46858311.096999995,123481442.7,123481442.7,46858311.096999995
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y27WA,수량,키친핏 4Door,7시리즈,400L↑,2.0,2.0,7.0,7.0,2.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y27WA,수량,3Door,,300L↑,8.0,8.0,-9.0,-9.0,8.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y27WA,수량,뚜껑식,,200L↑,9.0,9.0,-4.0,-4.0,9.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y27WA,수량,뚜껑식,,100L↑,23.0,23.0,-11.0,-11.0,23.0
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y27WA,금액,키친핏 4Door,7시리즈,400L↑,2841619.132,2841619.132,15737568.0,15737568.0,2841619.132
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y27WA,금액,3Door,,300L↑,7513030.225,7513030.225,-12773301.2,-12773301.2,7513030.225
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y27WA,금액,뚜껑식,,200L↑,5235011.557,5235011.557,-3773508.1999999993,-3773508.1999999993,5235011.557
,이커머스,SOP,가전,현성,김치냉장고,26Y06M,26Y27WA,금액,뚜껑식,,100L↑,8746001.358,8746001.358,-6415224.199999999,-6415224.199999999,8746001.358
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y27WB,수량,키친핏 4Door,7시리즈,400L↑,1.0,1.0,10.0,10.0,1.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y27WB,수량,3Door,,300L↑,1.0,1.0,942.0,942.0,1.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y27WB,수량,뚜껑식,,200L↑,130.0,130.0,887.0,887.0,130.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y27WB,수량,뚜껑식,,100L↑,20.0,20.0,977.0,977.0,20.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y27WB,금액,키친핏 4Door,7시리즈,400L↑,1225814.434,1225814.434,22394438.0,22394438.0,1225814.434
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y27WB,금액,3Door,,300L↑,810754.178,810754.178,1336938392.8999999,1336938392.8999999,810754.178
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y27WB,금액,뚜껑식,,200L↑,65310467.495,65310467.495,779741561.5,779741561.5,65310467.495
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y27WB,금액,뚜껑식,,100L↑,6568646.651,6568646.651,565277379.7,565277379.7,6568646.651
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y28W,수량,키친핏 4Door,7시리즈,400L↑,4.0,4.0,,,4.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y28W,수량,3Door,,300L↑,108.0,108.0,203.0,203.0,108.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y28W,수량,뚜껑식,,200L↑,88.0,88.0,-64.0,-64.0,88.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y28W,수량,뚜껑식,,100L↑,58.0,58.0,-202.0,-202.0,58.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y28W,금액,키친핏 4Door,7시리즈,400L↑,4903257.736,4903257.736,,,4903257.736
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y28W,금액,3Door,,300L↑,87561451.20700002,87561451.20700002,288108799.00000006,288108799.00000006,87561451.20700002
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y28W,금액,뚜껑식,,200L↑,44210151.977,44210151.977,-56487918.300000004,-56487918.300000004,44210151.977
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y28W,금액,뚜껑식,,100L↑,19049075.291,19049075.291,-116918621.60000001,-116918621.60000001,19049075.291
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y29W,수량,키친핏 4Door,7시리즈,400L↑,4.0,4.0,,,4.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y29W,수량,3Door,,300L↑,89.0,89.0,4.0,4.0,89.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y29W,수량,뚜껑식,,200L↑,17.0,17.0,33.0,33.0,17.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y29W,수량,뚜껑식,,100L↑,165.0,165.0,-10.0,-10.0,165.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y29W,금액,키친핏 4Door,7시리즈,400L↑,4903257.736,4903257.736,,,4903257.736
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y29W,금액,3Door,,300L↑,72157121.828,72157121.828,5677038.4,5677038.4,72157121.828
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y29W,금액,뚜껑식,,200L↑,8540597.541,8540597.541,28847838.800000004,28847838.800000004,8540597.541
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y29W,금액,뚜껑식,,100L↑,54191334.878,54191334.878,-5910164.7,-5910164.7,54191334.878
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y30W,수량,키친핏 4Door,7시리즈,400L↑,2.0,2.0,,,2.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y30W,수량,3Door,,300L↑,299.0,299.0,9.0,9.0,299.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y30W,수량,뚜껑식,,200L↑,196.0,196.0,41.0,41.0,196.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y30W,수량,뚜껑식,,100L↑,67.0,67.0,7.0,7.0,67.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y30W,금액,키친핏 4Door,7시리즈,400L↑,2451628.868,2451628.868,,,2451628.868
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y30W,금액,3Door,,300L↑,242415499.173,242415499.173,12773308.9,12773308.9,242415499.173
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y30W,금액,뚜껑식,,200L↑,98468066.394,98468066.394,35797792.8,35797792.8,98468066.394
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y30W,금액,뚜껑식,,100L↑,22004966.285,22004966.285,3939046.1000000006,3939046.1,22004966.285
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y31WA,수량,키친핏 4Door,7시리즈,400L↑,1.0,1.0,,,1.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y31WA,수량,3Door,,300L↑,47.0,47.0,25.0,25.0,47.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y31WA,수량,뚜껑식,,200L↑,245.0,245.0,13.0,13.0,245.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y31WA,수량,뚜껑식,,100L↑,308.0,308.0,5.0,5.0,308.0
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y31WA,금액,키친핏 4Door,7시리즈,400L↑,1225814.434,1225814.434,,,1225814.434
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y31WA,금액,3Door,,300L↑,38105446.359,38105446.359,35481419.599999994,35481419.599999994,38105446.359
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y31WA,금액,뚜껑식,,200L↑,123085082.20799999,123085082.20799999,11430272.7,11430272.7,123085082.20799999
,이커머스,SOP,가전,현성,김치냉장고,26Y07M,26Y31WA,금액,뚜껑식,,100L↑,101157158.438,101157158.438,2832592.4,2832592.4,101157158.438
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y31WB,수량,키친핏 4Door,7시리즈,400L↑,2.0,2.0,,,2.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y31WB,수량,3Door,,300L↑,115.0,115.0,,,115.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y31WB,수량,뚜껑식,,200L↑,17.0,17.0,,,17.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y31WB,수량,뚜껑식,,100L↑,23.0,23.0,,,23.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y31WB,금액,키친핏 4Door,7시리즈,400L↑,2582258.801,2582258.801,,,2582258.801
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y31WB,금액,3Door,,300L↑,98190434.29,98190434.29,,,98190434.29
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y31WB,금액,뚜껑식,,200L↑,8984799.867,8984799.867,,,8984799.867
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y31WB,금액,뚜껑식,,100L↑,7953973.727,7953973.727,,,7953973.727
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y32W,수량,키친핏 4Door,7시리즈,400L↑,4.0,4.0,,,4.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y32W,수량,3Door,,300L↑,305.0,305.0,3.0,3.0,305.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y32W,수량,뚜껑식,,200L↑,33.0,33.0,26.0,26.0,33.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y32W,수량,뚜껑식,,100L↑,129.0,129.0,51.0,51.0,129.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y32W,금액,키친핏 4Door,7시리즈,400L↑,5164517.601,5164517.601,,,5164517.601
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y32W,금액,3Door,,300L↑,260418108.33300003,260418108.33300003,4257762.299999999,4257762.299999999,260418108.33300003
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y32W,금액,뚜껑식,,200L↑,17441082.096,17441082.096,22861557.400000002,22861557.400000002,17441082.096
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y32W,금액,뚜껑식,,100L↑,44611417.862,44611417.862,29310083.0,29310083.0,44611417.862
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y33W,수량,3Door,,300L↑,459.0,459.0,56.0,56.0,459.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y33W,수량,뚜껑식,,200L↑,8.0,8.0,5.0,5.0,8.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y33W,수량,뚜껑식,,100L↑,23.0,23.0,45.0,45.0,23.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y33W,금액,3Door,,300L↑,391907907.29499996,391907907.29499996,79478338.5,79478338.49999999,391907907.29499996
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y33W,금액,뚜껑식,,200L↑,4228141.114,4228141.114,4396109.299999999,4396109.299999999,4228141.114
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y33W,금액,뚜껑식,,100L↑,7953973.728,7953973.728,25864397.9,25864397.9,7953973.728
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y34W,수량,3Door,,300L↑,169.0,169.0,40.0,40.0,169.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y34W,수량,뚜껑식,,200L↑,195.0,195.0,44.0,44.0,195.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y34W,수량,뚜껑식,,100L↑,40.0,40.0,45.0,45.0,40.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y34W,금액,3Door,,300L↑,144297246.912,144297246.912,56770239.900000006,56770239.900000006,144297246.912
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y34W,금액,뚜껑식,,200L↑,103060939.656,103060939.656,38689073.5,38689073.5,103060939.656
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y34W,금액,뚜껑식,,100L↑,13832997.787,13832997.787,25867710.0,25867710.0,13832997.787
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y35W,수량,3Door,,300L↑,179.0,179.0,44.0,44.0,179.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y35W,수량,뚜껑식,,200L↑,304.0,304.0,23.0,23.0,304.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y35W,수량,뚜껑식,,100L↑,157.0,157.0,125.0,125.0,157.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y35W,금액,3Door,,300L↑,152835554.14900002,152835554.14900002,62447227.7,62447227.7,152835554.14900002
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y35W,금액,뚜껑식,,200L↑,160669362.997,160669362.997,20223762.9,20223762.9,160669362.997
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y35W,금액,뚜껑식,,100L↑,54294518.961,54294518.961,71854750.0,71854750.0,54294518.961
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y36WA,수량,3Door,,300L↑,5.0,5.0,-6.0,-6.0,5.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y36WA,수량,뚜껑식,,200L↑,12.0,12.0,-4.0,-4.0,12.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y36WA,수량,뚜껑식,,100L↑,3.0,3.0,-3.0,-3.0,3.0
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y36WA,금액,3Door,,300L↑,4269149.317,4269149.317,-8515532.3,-8515532.3,4269149.317
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y36WA,금액,뚜껑식,,200L↑,6342211.671,6342211.671,-3517214.8,-3517214.8,6342211.671
,이커머스,SOP,가전,현성,김치냉장고,26Y08M,26Y36WA,금액,뚜껑식,,100L↑,1037474.834,1037474.834,-1724514.0,-1724514.0,1037474.834
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y36WB,수량,키친핏 4Door,7시리즈,400L↑,5.0,5.0,-1.0,-1.0,5.0
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y36WB,수량,3Door,,300L↑,53.0,53.0,68.0,68.0,54.0
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y36WB,수량,뚜껑식,,200L↑,59.0,59.0,52.0,52.0,60.0
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y36WB,수량,뚜껑식,,100L↑,148.0,148.0,143.0,143.0,148.0
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y36WB,금액,키친핏 4Door,7시리즈,400L↑,6592273.455,6592273.455,-2239443.8,-2239443.8,6592273.455
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y36WB,금액,3Door,,300L↑,50387624.733,50387624.733,96203265.39999999,96203265.4,51338334.634
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y36WB,금액,뚜껑식,,200L↑,34751890.47100001,34751890.47100001,45723661.5,45723661.5,35340905.563999996
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y36WB,금액,뚜껑식,,100L↑,56989481.754,56989481.754,82201834.0,82201834.0,56989481.754
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y37W,수량,3Door,,300L↑,158.0,158.0,40.0,40.0,158.0
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y37W,수량,뚜껑식,,200L↑,191.0,191.0,92.0,92.0,191.0
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y37W,수량,뚜껑식,,100L↑,259.0,259.0,145.0,145.0,256.0
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y37W,금액,3Door,,300L↑,150212169.459,150212169.459,56770202.50000001,56770202.50000001,150212169.459
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y37W,금액,뚜껑식,,200L↑,112501898.188,112501898.188,80823761.7,80823761.7,112501898.18800001
,이커머스,SOP,가전,현성,김치냉장고,26Y09M,26Y37W,금액,뚜껑식,,100L↑,99731596.016,99731596.016,83351510.0,83351510.0,98576403.81799999
,이커머스,SOP,가전,현성,세탁기,26Y04M,26Y17W,수량,25kg,8시리즈,,,,1.0,1.0,
,이커머스,SOP,가전,현성,세탁기,26Y04M,26Y17W,금액,25kg,8시리즈,,,,2771120.0,2771120.0,
,이커머스,SOP,가전,현성,세탁기,26Y04M,26Y18WA,수량,25kg,8시리즈,,1.0,1.0,,,1.0
,이커머스,SOP,가전,현성,세탁기,26Y04M,26Y18WA,금액,25kg,8시리즈,,1867431.316,1867431.316,,,1867431.316
,이커머스,SOP,가전,현성,건조기,26Y08M,26Y35W,금액,,,,,,52800.0,52800.0,
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y01WB,수량,큐커 오븐,32L,BESPOKE 일반,16.0,16.0,24.0,24.0,16.0
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y01WB,수량,큐커 멀티,22L,BESPOKE 일반,,,6.0,6.0,
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y01WB,금액,큐커 오븐,32L,BESPOKE 일반,4018101.011,4018101.011,8155860.9,8155860.9,4018101.011
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y01WB,금액,큐커 멀티,22L,BESPOKE 일반,,,2939384.8,2939384.8,
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y02W,수량,큐커 오븐,32L,BESPOKE 일반,82.0,82.0,108.0,108.0,82.0
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y02W,수량,큐커 멀티,22L,BESPOKE 일반,15.0,15.0,12.0,12.0,15.0
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y02W,금액,큐커 오븐,32L,BESPOKE 일반,17185846.876,17185846.876,37039317.7,37039317.7,17185846.876
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y02W,금액,큐커 멀티,22L,BESPOKE 일반,4007023.702,4007023.702,6054590.300000001,6054590.299999999,4007023.702
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y03W,수량,큐커 오븐,32L,BESPOKE 일반,19.0,19.0,151.0,151.0,19.0
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y03W,수량,큐커 멀티,22L,BESPOKE 일반,25.0,25.0,21.0,21.0,25.0
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y03W,금액,큐커 오븐,32L,BESPOKE 일반,2910796.174,2910796.174,51623730.4,51623730.40000001,2910796.174
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y03W,금액,큐커 멀티,22L,BESPOKE 일반,6191069.357,6191069.357,10727380.4,10727380.4,6191069.357
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y04W,수량,큐커 오븐,32L,BESPOKE 일반,28.0,28.0,101.0,101.0,28.0
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y04W,수량,큐커 멀티,22L,BESPOKE 일반,2.0,2.0,22.0,22.0,2.0
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y04W,금액,큐커 오븐,32L,BESPOKE 일반,5539756.998,5539756.998,36153095.0,36153094.99999999,5539756.998
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y04W,금액,큐커 멀티,22L,BESPOKE 일반,395040.441,395040.441,11158671.7,11158671.7,395040.441
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y05WA,수량,큐커 오븐,32L,BESPOKE 일반,74.0,74.0,114.0,114.0,74.0
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y05WA,수량,큐커 멀티,22L,BESPOKE 일반,-1.0,-1.0,19.0,19.0,-1.0
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y05WA,금액,큐커 오븐,32L,BESPOKE 일반,15775618.186,15775618.186,39322296.2,39322296.2,15775618.185999999
,이커머스,SOP,가전,현성,조리기기,26Y01M,26Y05WA,금액,큐커 멀티,22L,BESPOKE 일반,-197520.43,-197520.43,9513166.3,9513166.299999999,-197520.43
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y05WB,수량,큐커 오븐,32L,BESPOKE 일반,,,16.0,16.0,
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y05WB,수량,큐커 멀티,22L,BESPOKE 일반,,,2.0,2.0,
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y05WB,금액,큐커 오븐,32L,BESPOKE 일반,,,5512340.899999999,5512340.899999999,
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y05WB,금액,큐커 멀티,22L,BESPOKE 일반,,,950491.3,950491.3,
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y06W,수량,큐커 오븐,32L,BESPOKE 일반,396.0,396.0,151.0,151.0,396.0
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y06W,수량,큐커 멀티,22L,BESPOKE 일반,36.0,36.0,28.0,28.0,36.0
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y06W,금액,큐커 오븐,32L,BESPOKE 일반,106198717.21700001,106198717.21700001,51473581.5,51473581.5,106198717.21700001
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y06W,금액,큐커 멀티,22L,BESPOKE 일반,12040724.729,12040724.729,13834324.899999999,13834324.899999997,12040724.729
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y07W,수량,큐커 오븐,32L,BESPOKE 일반,64.0,64.0,175.0,175.0,64.0
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y07W,수량,큐커 멀티,22L,BESPOKE 일반,1.0,1.0,23.0,23.0,1.0
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y07W,금액,큐커 오븐,32L,BESPOKE 일반,16620854.97,16620854.97,60830993.3,60830993.300000004,16620854.970000004
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y07W,금액,큐커 멀티,22L,BESPOKE 일반,354097.185,354097.185,11414145.6,11414145.599999998,354097.185
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y08W,수량,큐커 오븐,32L,BESPOKE 일반,24.0,24.0,71.0,71.0,24.0
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y08W,수량,큐커 멀티,22L,BESPOKE 일반,10.0,10.0,10.0,10.0,10.0
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y08W,금액,큐커 오븐,32L,BESPOKE 일반,7840290.281,7840290.281,24737938.5,24737938.5,7840290.281
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y08W,금액,큐커 멀티,22L,BESPOKE 일반,3540974.099,3540974.099,4840360.8,4840360.8,3540974.099
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y09WA,수량,큐커 오븐,32L,BESPOKE 일반,199.0,199.0,92.0,92.0,199.0
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y09WA,수량,큐커 멀티,22L,BESPOKE 일반,31.0,31.0,14.0,14.0,31.0
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y09WA,금액,큐커 오븐,32L,BESPOKE 일반,57926932.06600001,57926932.06600001,31226582.200000003,31226582.200000003,57926932.066
,이커머스,SOP,가전,현성,조리기기,26Y02M,26Y09WA,금액,큐커 멀티,22L,BESPOKE 일반,9563454.513,9563454.513,6653430.300000001,6653430.300000001,9563454.513
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y09WB,수량,큐커 오븐,32L,BESPOKE 일반,,,20.0,20.0,
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y09WB,금액,큐커 오븐,32L,BESPOKE 일반,,,6909200.100000001,6909200.100000001,
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y10W,수량,큐커 오븐,32L,BESPOKE 일반,180.0,180.0,181.0,181.0,180.0
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y10W,수량,큐커 멀티,22L,BESPOKE 일반,15.0,15.0,22.0,22.0,15.0
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y10W,금액,큐커 오븐,32L,BESPOKE 일반,84686089.36,84686089.36,61386741.900000006,61386741.89999998,84686089.35999998
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y10W,금액,큐커 멀티,22L,BESPOKE 일반,7881718.842,7881718.842,11070761.9,11070761.9,7881718.842
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y11W,수량,큐커 오븐,32L,BESPOKE 일반,162.0,162.0,111.0,111.0,162.0
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y11W,수량,큐커 멀티,22L,BESPOKE 일반,20.0,20.0,12.0,12.0,20.0
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y11W,금액,큐커 오븐,32L,BESPOKE 일반,72794537.992,72794537.992,37805342.3,37805342.29999999,72794537.99199998
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y11W,금액,큐커 멀티,22L,BESPOKE 일반,10556309.292,10556309.292,6142491.3,6142491.3,10556309.292
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y12W,수량,큐커 오븐,32L,BESPOKE 일반,26.0,26.0,133.0,133.0,26.0
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y12W,수량,큐커 멀티,22L,BESPOKE 일반,-1.0,-1.0,15.0,15.0,-1.0
,이커머스,SOP,가전,현성,조리기기,26Y03M,26Y12W,금액,큐커 오븐,32L,BESPOKE 일반,11475612.273,11475612.273,45375420.2,45375420.2,11475612.273
