Unnamed: 0,영업팀,영업그룹,파트,대표거래선,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y15W,금액,프리스탠딩,12인용,BESPOKE 일반,,,2299354.2,2299354.2,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,수량,전자레인지,23L,,,,-4.0,-4.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,수량,인덕션,1구,,98.0,98.0,95.0,95.0,98.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,수량,인덕션,2구,,250.0,250.0,116.0,116.0,250.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,수량,인덕션,3구이상,,,,15.0,15.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,수량,인덕션,3구이상,BESPOKE 일반,2.0,2.0,102.0,102.0,2.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,수량,인덕션,3구이상,BESPOKE 프리미엄,30.0,30.0,13.0,13.0,30.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,수량,빌트인,12인용,,,,1.0,1.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,수량,빌트인,14인용,BESPOKE 일반,307.0,307.0,33.0,33.0,307.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,수량,빌트인,14인용,BESPOKE 프리미엄,,,7.0,7.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,전자레인지,23L,,,,-508868.8,-508868.8,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,인덕션,1구,,9082327.452000001,9082327.452000001,15836341.399999999,15836341.400000002,9082327.452000001
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,인덕션,2구,,38697073.577,38697073.577,36208073.0,36208073.000000015,38697073.577
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,인덕션,3구이상,,,,15397796.7,15397796.7,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,인덕션,3구이상,BESPOKE 일반,1463849.653,1463849.653,106829605.30000001,106829605.3,1463849.653
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,인덕션,3구이상,BESPOKE 프리미엄,23998453.816,23998453.816,18705313.0,18705312.999999996,23998453.816
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,목업/케이스,2구,,,,598598.0,598598.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,빌트인,12인용,,,,1044057.3,1044057.3,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,빌트인,14인용,BESPOKE 일반,178647011.60599998,178647011.60599998,30241971.099999998,30241971.1,178647011.60599998
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,빌트인,14인용,BESPOKE 프리미엄,,,8876868.0,8876868.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,도어패널,14인용,BESPOKE 일반,,,255085.6,255085.60000000003,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y16W,금액,정수필터,,,57965.001,57965.001,,,57965.001
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,수량,전자레인지,23L,,42.0,42.0,34.0,34.0,42.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,수량,인덕션,1구,,-1.0,-1.0,54.0,54.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,수량,인덕션,2구,,230.0,230.0,117.0,117.0,230.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,수량,인덕션,3구이상,,21.0,21.0,28.0,28.0,21.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,수량,인덕션,3구이상,BESPOKE 일반,300.0,300.0,78.0,78.0,300.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,수량,인덕션,3구이상,BESPOKE 프리미엄,,,13.0,13.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,수량,빌트인,14인용,BESPOKE 일반,4.0,4.0,25.0,25.0,4.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,수량,빌트인,14인용,BESPOKE 프리미엄,,,4.0,4.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,전자레인지,23L,,2610159.0080000004,2610159.0080000004,4325384.8,4325384.8,2610159.008
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,인덕션,1구,,-92676.961,-92676.961,9001710.3,9001710.3,-92676.961
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,인덕션,2구,,35601307.862,35601307.862,35895579.5,35895579.50000001,35601307.862
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,인덕션,3구이상,,10562175.114,10562175.114,28882948.600000005,28882948.599999998,10562175.114
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,인덕션,3구이상,BESPOKE 일반,172592746.947,172592746.947,81594057.6,81594057.6,172592746.947
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,인덕션,3구이상,BESPOKE 프리미엄,,,18705315.199999996,18705315.2,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,목업/케이스,2구,,,,598598.0,598598.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,빌트인,14인용,BESPOKE 일반,3021319.112,3021319.112,23293570.3,23293570.300000004,3021319.112
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,빌트인,14인용,BESPOKE 프리미엄,,,5072496.0,5072496.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,도어패널,14인용,BESPOKE 일반,,,145763.2,145763.2,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y17W,금액,정수필터,,,57965.001,57965.001,173716.4,173716.4,57965.001
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,수량,전자레인지,23L,,2287.0,2287.0,80.0,80.0,2287.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,수량,인덕션,1구,,33.0,33.0,78.0,78.0,33.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,수량,인덕션,2구,,,,76.0,76.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,수량,인덕션,3구이상,,50.0,50.0,8.0,8.0,50.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,수량,인덕션,3구이상,BESPOKE 일반,1.0,1.0,35.0,35.0,1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,수량,인덕션,3구이상,BESPOKE 프리미엄,30.0,30.0,3.0,3.0,30.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,수량,빌트인,14인용,BESPOKE 일반,271.0,271.0,15.0,15.0,271.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,금액,전자레인지,23L,,142129181.396,142129181.396,10177376.0,10177376.0,142129181.396
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,금액,인덕션,1구,,3058340.9170000004,3058340.9170000004,13002473.0,13002473.0,3058340.9170000004
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,금액,인덕션,2구,,,,24057377.3,24057377.3,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,금액,인덕션,3구이상,,26549746.045,26549746.045,8557777.8,8557777.8,26549746.045
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,금액,인덕션,3구이상,BESPOKE 일반,653616.458,653616.458,36612626.6,36612626.599999994,653616.458
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,금액,인덕션,3구이상,BESPOKE 프리미엄,23998453.816,23998453.816,4316611.199999999,4316611.199999999,23998453.816
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,금액,목업/케이스,2구,,,,149649.5,149649.5,
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,금액,빌트인,14인용,BESPOKE 일반,186608872.293,186608872.293,13454871.1,13454871.1,186608872.293
,이커머스,SOP,가전,케이디엘,조리기기,25Y04M,25Y18WA,금액,정수필터,,,,,86858.2,86858.2,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,수량,전자레인지,23L,,1.0,1.0,18.0,18.0,1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,수량,인덕션,1구,,13.0,13.0,12.0,12.0,13.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,수량,인덕션,2구,,,,26.0,26.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,수량,인덕션,3구이상,,,,3.0,3.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,수량,인덕션,3구이상,BESPOKE 일반,,,17.0,17.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,수량,빌트인,14인용,BESPOKE 일반,5.0,5.0,3.0,3.0,5.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,금액,전자레인지,23L,,-212573.985,-212573.985,2289909.6,2289909.6,-212573.985
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,금액,인덕션,1구,,775874.835,775874.835,2000380.8,2000380.8,775874.835
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,금액,인덕션,2구,,,,7820100.2,7820100.2,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,금액,인덕션,3구이상,,,,3128166.8,3128166.8,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,금액,인덕션,3구이상,BESPOKE 일반,,,17783275.4,17783275.4,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,금액,빌트인,14인용,BESPOKE 일반,4283992.729,4283992.729,2605656.9000000004,2605656.9000000004,4283992.729
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y18WB,금액,정수필터,,,65750.963,65750.963,,,65750.963
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,수량,전자레인지,23L,,13.0,13.0,70.0,70.0,13.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,수량,인덕션,1구,,1.0,1.0,72.0,72.0,1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,수량,인덕션,2구,,,,109.0,109.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,수량,인덕션,3구이상,,-1.0,-1.0,44.0,44.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,수량,인덕션,3구이상,BESPOKE 일반,100.0,100.0,165.0,165.0,100.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,수량,인덕션,3구이상,BESPOKE 프리미엄,,,15.0,15.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,수량,빌트인,14인용,BESPOKE 일반,2.0,2.0,134.0,134.0,2.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,수량,빌트인,14인용,BESPOKE 프리미엄,,,14.0,14.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,전자레인지,23L,,-3748141.0810000002,-3748141.0810000002,8905203.999999998,8905203.999999998,-3748141.0810000002
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,인덕션,1구,,59682.68,59682.68,12002244.100000001,12002244.100000001,59682.68
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,인덕션,2구,,,,34620466.1,34620466.1,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,인덕션,3구이상,,-986700.501,-986700.501,47521377.199999996,47521377.199999996,-986700.501
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,인덕션,3구이상,BESPOKE 일반,37076095.697,37076095.697,172606535.2,172606535.2,37076095.697
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,인덕션,3구이상,BESPOKE 프리미엄,,,21583056.0,21583056.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,빌트인,14인용,BESPOKE 일반,1713597.092,1713597.092,120200616.80000001,120200616.79999998,1713597.092
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,빌트인,14인용,BESPOKE 프리미엄,,,17753736.0,17753736.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,도어패널,14인용,BESPOKE 일반,,,510171.2,510171.20000000007,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y19W,금액,정수필터,,,65750.963,65750.963,173716.4,173716.4,65750.963
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,수량,전자레인지,23L,,1.0,1.0,160.0,160.0,1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,수량,인덕션,1구,,124.0,124.0,45.0,45.0,124.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,수량,인덕션,2구,,-2.0,-2.0,119.0,119.0,-2.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,수량,인덕션,3구이상,,,,25.0,25.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,수량,인덕션,3구이상,BESPOKE 일반,49.0,49.0,196.0,196.0,49.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,수량,인덕션,3구이상,BESPOKE 프리미엄,,,15.0,15.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,수량,빌트인,14인용,BESPOKE 일반,59.0,59.0,154.0,154.0,59.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,수량,빌트인,14인용,BESPOKE 프리미엄,,,9.0,9.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,전자레인지,23L,,-212573.985,-212573.985,20354752.0,20354752.0,-212573.985
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,인덕션,1구,,7133894.284999999,7133894.284999999,7501413.7,7501413.7,7133894.284999999
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,인덕션,2구,,-198640.553,-198640.553,38424281.5,38424281.50000001,-198640.553
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,인덕션,3구이상,,,,27844540.9,27844540.9,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,인덕션,3구이상,BESPOKE 일반,18167286.853,18167286.853,204993582.2,204993582.2,18167286.853
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,인덕션,3구이상,BESPOKE 프리미엄,,,21583055.999999996,21583055.999999996,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,목업/케이스,,,,,1746.8,1746.8,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,목업/케이스,2구,,,,448948.5,448948.5,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,빌트인,14인용,BESPOKE 일반,34255108.134,34255108.134,135973561.9,135973561.9,34255108.134
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,빌트인,14인용,BESPOKE 프리미엄,,,11413116.0,11413116.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,도어패널,14인용,BESPOKE 일반,,,327967.2,327967.2,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y20W,금액,정수필터,,,,,521149.2,521149.19999999995,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,수량,전자레인지,23L,,-1.0,-1.0,58.0,58.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,수량,인덕션,1구,,14.0,14.0,42.0,42.0,14.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,수량,인덕션,2구,,138.0,138.0,124.0,124.0,138.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,수량,인덕션,3구이상,,-1.0,-1.0,28.0,28.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,수량,인덕션,3구이상,BESPOKE 일반,-1.0,-1.0,95.0,95.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,수량,인덕션,3구이상,BESPOKE 프리미엄,-1.0,-1.0,7.0,7.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,수량,빌트인,14인용,BESPOKE 일반,90.0,90.0,63.0,63.0,90.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,수량,빌트인,14인용,BESPOKE 프리미엄,,,10.0,10.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,전자레인지,23L,,376687.504,376687.504,7378597.6,7378597.600000001,376687.504
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,인덕션,1구,,826951.618,826951.618,7001330.6,7001330.600000001,826951.618
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,인덕션,2구,,13407045.56,13407045.56,39567040.699999996,39567040.7,13407045.56
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,인덕션,3구이상,,-986700.501,-986700.501,29919747.0,29919746.999999996,-986700.501
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,인덕션,3구이상,BESPOKE 일반,201151.658,201151.658,99466785.0,99466785.0,201151.658
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,인덕션,3구이상,BESPOKE 프리미엄,-435931.818,-435931.818,10072092.8,10072092.8,-435931.818
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,목업/케이스,,,,,1745.7,1745.7,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,빌트인,14인용,BESPOKE 일반,52367845.498,52367845.498,54328590.800000004,54328590.8,52367845.498
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,빌트인,14인용,BESPOKE 프리미엄,,,12681240.0,12681240.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,도어패널,14인용,BESPOKE 일반,,,364408.0,364408.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y21W,금액,정수필터,,,328755.645,328755.645,86858.2,86858.2,328755.645
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,수량,전자레인지,23L,,-1.0,-1.0,67.0,67.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,수량,인덕션,1구,,30.0,30.0,44.0,44.0,30.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,수량,인덕션,2구,,104.0,104.0,121.0,121.0,104.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,수량,인덕션,3구이상,,,,28.0,28.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,수량,인덕션,3구이상,BESPOKE 일반,302.0,302.0,85.0,85.0,302.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,수량,인덕션,3구이상,BESPOKE 프리미엄,21.0,21.0,3.0,3.0,21.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,수량,빌트인,14인용,BESPOKE 일반,254.0,254.0,82.0,82.0,254.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,수량,빌트인,14인용,BESPOKE 프리미엄,,,8.0,8.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,전자레인지,23L,,376687.504,376687.504,8523552.4,8523552.399999999,376687.504
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,인덕션,1구,,1790477.631,1790477.631,7334720.8,7334720.800000001,1790477.631
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,인덕션,2구,,10194907.827,10194907.827,40586461.3,40586461.3,10194907.827000001
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,인덕션,3구이상,,,,30195108.900000002,30195108.9,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,인덕션,3구이상,BESPOKE 일반,110253865.91000001,110253865.91000001,88929889.4,88929889.39999999,110253865.91000001
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,인덕션,3구이상,BESPOKE 프리미엄,9154567.515,9154567.515,4316611.199999999,4316611.199999999,9154567.515
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,목업/케이스,2구,,,,448948.5,448948.5,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,빌트인,14인용,BESPOKE 일반,147793698.274,147793698.274,67001488.400000006,67001488.39999999,147793698.274
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,빌트인,14인용,BESPOKE 프리미엄,,,10144992.0,10144992.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,도어패널,14인용,BESPOKE 일반,,,291526.39999999997,291526.39999999997,
,이커머스,SOP,가전,케이디엘,조리기기,25Y05M,25Y22WA,금액,정수필터,,,2827305.545,2827305.545,173716.3999999999,173716.39999999994,2827305.545
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,수량,전자레인지,23L,,,,59.0,59.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,수량,인덕션,1구,,,,31.0,31.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,수량,인덕션,2구,,-1.0,-1.0,101.0,101.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,수량,인덕션,3구이상,,,,33.0,33.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,수량,인덕션,3구이상,BESPOKE 일반,3.0,3.0,85.0,85.0,3.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,수량,인덕션,3구이상,BESPOKE 프리미엄,,,1.0,1.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,수량,빌트인,14인용,BESPOKE 일반,-1.0,-1.0,78.0,78.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,수량,빌트인,14인용,BESPOKE 프리미엄,-1.0,-1.0,1.0,1.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,전자레인지,23L,,,,7505814.800000001,7505814.800000001,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,인덕션,1구,,,,5167650.4,5167650.399999999,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,인덕션,2구,,-457161.0,-457161.0,31092250.2,31092250.200000003,-457161.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,인덕션,3구이상,,,,34814796.50000001,34814796.5,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,인덕션,3구이상,BESPOKE 일반,2020116.5520000001,2020116.5520000001,89318627.2,89318627.20000002,2020116.5520000001
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,인덕션,3구이상,BESPOKE 프리미엄,,,1438870.4,1438870.4,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,목업/케이스,2구,,,,299299.0,299299.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,빌트인,14인용,BESPOKE 일반,-483089.15,-483089.15,65293006.9,65293006.9,-483089.15
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,빌트인,14인용,BESPOKE 프리미엄,-1152840.0,-1152840.0,1268124.0,1268124.0,-1152840.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,도어패널,14인용,BESPOKE 일반,-33128.0,-33128.0,36440.79999999999,36440.8,-33128.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y23W,금액,정수필터,,,,,86858.2,86858.2,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,수량,전자레인지,23L,,,,120.0,120.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,수량,인덕션,1구,,,,34.0,34.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,수량,인덕션,2구,,,,128.0,128.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,수량,인덕션,3구이상,,,,41.0,41.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,수량,인덕션,3구이상,BESPOKE 일반,,,119.0,119.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,수량,인덕션,3구이상,BESPOKE 프리미엄,,,7.0,7.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,수량,빌트인,14인용,BESPOKE 일반,-1.0,-1.0,123.0,123.0,-1.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,수량,빌트인,14인용,BESPOKE 프리미엄,,,7.0,7.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,전자레인지,23L,,,,15266063.999999998,15266064.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,인덕션,1구,,,,5667739.0,5667739.000000001,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,인덕션,2구,,,,40514457.50000001,40514457.49999999,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,인덕션,3구이상,,,,44230984.6,44230984.59999998,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,인덕션,3구이상,BESPOKE 일반,,,124503060.0,124503059.99999999,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,인덕션,3구이상,BESPOKE 프리미엄,,,10072092.8,10072092.8,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,목업/케이스,2구,,,,299299.0,299299.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,빌트인,14인용,BESPOKE 일반,-1028951.0,-1028951.0,104019327.5,104019327.49999999,-1028951.0
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,빌트인,14인용,BESPOKE 프리미엄,,,8876868.0,8876868.0,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,도어패널,14인용,BESPOKE 일반,,,255085.60000000003,255085.60000000003,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y24W,금액,정수필터,,,,,86858.2,86858.2,
,이커머스,SOP,가전,케이디엘,조리기기,25Y06M,25Y25W,수량,전자레인지,23L,,-2.0,-2.0,91.0,91.0,-2.0
